crit_thresh,warn_thresh,f1_score,f1_weighted,f1_macro
-0.11669447166274309,0.040112621545382754,0.9732184836863095,0.9732184836863095,0.5795103773537623
-0.11669447166274309,0.04428568402504202,0.9703314477985998,0.9703314477985998,0.5731986383494339
-0.11669447166274309,0.048458746504701285,0.9660359063942469,0.9660359063942469,0.5653992537712349
-0.11669447166274309,0.052631808984360554,0.9620571626934983,0.9620571626934983,0.5594051269368226
-0.11669447166274309,0.056804871464019815,0.9579768770532131,0.9579768770532131,0.5541436109381056
-0.11669447166274309,0.060977933943679084,0.9526134623842365,0.9526134623842365,0.5482204054667823
-0.11669447166274309,0.06515099642333835,0.9468670460383017,0.9468670460383017,0.5427790160626949
-0.11669447166274309,0.06932405890299762,0.941495283156923,0.941495283156923,0.538306299405757
-0.11669447166274309,0.07349712138265688,0.9344299044515243,0.9344299044515243,0.5330810423200208
-0.11669447166274309,0.07767018386231615,0.9291174164893256,0.9291174164893256,0.5295229817713906
-0.11669447166274309,0.08184324634197541,0.9217196481584076,0.9217196481584076,0.5249662926267901
-0.11669447166274309,0.08601630882163469,0.9153003970939418,0.9153003970939418,0.5213038354847516
-0.11669447166274309,0.09018937130129395,0.9062608046295059,0.9062608046295059,0.51649458093994
-0.11669447166274309,0.09436243378095321,0.8980905935625018,0.8980905935625018,0.5124175347110405
-0.11669447166274309,0.09853549626061248,0.887730442813293,0.887730442813293,0.5075259406602745
-0.10549396500501981,0.040112621545382754,0.9732729574024165,0.9732729574024165,0.5889535129288319
-0.10549396500501981,0.04428568402504202,0.97038886669546,0.97038886669546,0.5828482849319299
-0.10549396500501981,0.048458746504701285,0.9660970818538261,0.9660970818538261,0.5753123040686984
-0.10549396500501981,0.052631808984360554,0.9621212639366604,0.9621212639366604,0.5695233281454967
-0.10549396500501981,0.056804871464019815,0.9580435343633548,0.9580435343633548,0.564441039165858
-0.10549396500501981,0.060977933943679084,0.9526829380966574,0.9526829380966574,0.5587154552134962
-0.10549396500501981,0.06515099642333835,0.946939012395321,0.946939012395321,0.5534487055236619
-0.10549396500501981,0.06932405890299762,0.9415691973641668,0.9415691973641668,0.5491125687733279
-0.10549396500501981,0.07349712138265688,0.9345059530660355,0.9345059530660355,0.5440369726530779
-0.10549396500501981,0.07767018386231615,0.9291948197700028,0.9291948197700028,0.5405738989654078
-0.10549396500501981,0.08184324634197541,0.9217986603728368,0.9217986603728368,0.5361300254874254
-0.10549396500501981,0.08601630882163469,0.9153805969748486,0.9153805969748486,0.5325508454755018
-0.10549396500501981,0.09018937130129395,0.9063424217631333,0.9063424217631333,0.5278409662531852
-0.10549396500501981,0.09436243378095321,0.8981732898478584,0.8981732898478584,0.5238395882869248
-0.10549396500501981,0.09853549626061248,0.8878142951084206,0.8878142951084206,0.5190290516524748
-0.09429345834729654,0.040112621545382754,0.9735138136983927,0.9735138136983927,0.624432796636471
-0.09429345834729654,0.04428568402504202,0.970634662184341,0.970634662184341,0.6186738963485195
-0.09429345834729654,0.048458746504701285,0.9663494259094958,0.9663494259094958,0.6115970897221441
-0.09429345834729654,0.052631808984360554,0.9623788602527076,0.9623788602527076,0.6061763932604755
-0.09429345834729654,0.056804871464019815,0.958305807267224,0.958305807267224,0.6014220185731768
-0.09429345834729654,0.060977933943679084,0.9529504473040732,0.9529504473040732,0.5960635952168021
-0.09429345834729654,0.06515099642333835,0.9472112083710719,0.9472112083710719,0.5911254736593591
-0.09429345834729654,0.06932405890299762,0.941845092446202,0.941845092446202,0.5870487118776321
-0.09429345834729654,0.07349712138265688,0.9347859316167283,0.9347859316167283,0.5822594415543372
-0.09429345834729654,0.07767018386231615,0.9294774047955096,0.9294774047955096,0.5789791293963527
-0.09429345834729654,0.08184324634197541,0.9220843547148603,0.9220843547148603,0.5747532758431841
-0.09429345834729654,0.08601630882163469,0.9156685953378788,0.9156685953378788,0.5713356498203268
-0.09429345834729654,0.09018937130129395,0.9066331786458143,0.9066331786458143,0.5668191932500882
-0.09429345834729654,0.09436243378095321,0.8984661534180667,0.8984661534180667,0.5629655325888386
-0.09429345834729654,0.09853549626061248,0.8881094210336647,0.8881094210336647,0.5583136283972642
-0.08309295168957326,0.040112621545382754,0.9732789003364253,0.9732789003364253,0.6003877539454247
-0.08309295168957326,0.04428568402504202,0.9704086921744837,0.9704086921744837,0.5952559461210274
-0.08309295168957326,0.048458746504701285,0.9661342466087927,0.9661342466087927,0.5889357654558819
-0.08309295168957326,0.052631808984360554,0.9621716849884455,0.9621716849884455,0.5840762982590794
-0.08309295168957326,0.056804871464019815,0.9581053784398634,0.9581053784398634,0.5797949721205337
-0.08309295168957326,0.060977933943679084,0.9527572219589702,0.9527572219589702,0.574941644546969
-0.08309295168957326,0.06515099642333835,0.947024164127988,0.947024164127988,0.5704369312289675
-0.08309295168957326,0.06932405890299762,0.9416627720663954,0.9416627720663954,0.5666913986131666
-0.08309295168957326,0.07349712138265688,0.9346086847863644,0.9346086847863644,0.5622578768480985
-0.08309295168957326,0.07767018386231615,0.9293033256049456,0.9293033256049456,0.559199674143186
-0.08309295168957326,0.08184324634197541,0.9219139876293838,0.9219139876293838,0.5552341070123256
-0.08309295168957326,0.08601630882163469,0.9155009349835576,0.9155009349835576,0.5520062723213428
-0.08309295168957326,0.09018937130129395,0.906468712624581,0.906468712624581,0.5477137968915934
-0.08309295168957326,0.09436243378095321,0.8983040945954086,0.8983040945954086,0.5440289248530267
-0.08309295168957326,0.09853549626061248,0.887949917600035,0.887949917600035,0.539556200143763
-0.07189244503185,0.040112621545382754,0.9731507365699634,0.9731507365699634,0.5853748993052408
-0.07189244503185,0.04428568402504202,0.9702823601605463,0.9702823601605463,0.580371530816444
-0.07189244503185,0.048458746504701285,0.9660101946097674,0.9660101946097674,0.5742112208743402
-0.07189244503185,0.052631808984360554,0.9620493692986211,0.9620493692986211,0.5694735006914966
-0.07189244503185,0.056804871464019815,0.9579845537742319,0.9579845537742319,0.5652967226041631
-0.07189244503185,0.060977933943679084,0.952638015324348,0.952638015324348,0.5605568485812574
-0.07189244503185,0.06515099642333835,0.9469063660399186,0.9469063660399186,0.5561509001242341
-0.07189244503185,0.06932405890299762,0.9415460623591485,0.9415460623591485,0.5524816828992223
-0.07189244503185,0.07349712138265688,0.9344931550081946,0.9344931550081946,0.5481308957310573
-0.07189244503185,0.07767018386231615,0.9291885380690139,0.9291885380690139,0.5451247377749032
-0.07189244503185,0.08184324634197541,0.9218000751779175,0.9218000751779175,0.5412205300612324
-0.07189244503185,0.08601630882163469,0.915387664099504,0.915387664099504,0.5380376809734608
-0.07189244503185,0.09018937130129395,0.9063562025695105,0.9063562025695105,0.5337985535630616
-0.07189244503185,0.09436243378095321,0.8981921604681882,0.8981921604681882,0.5301540645944895
-0.07189244503185,0.09853549626061248,0.8878385972291705,0.8878385972291705,0.5257243754249742
-0.06069193837412671,0.040112621545382754,0.972885849561594,0.972885849561594,0.5522792471880488
-0.06069193837412671,0.04428568402504202,0.9700173231012306,0.9700173231012306,0.5472653573850619
-0.06069193837412671,0.048458746504701285,0.9657453947906606,0.9657453947906606,0.5411216823182499
-0.06069193837412671,0.052631808984360554,0.9617850143814566,0.9617850143814566,0.5364151578941664
-0.06069193837412671,0.056804871464019815,0.9577207374367488,0.9577207374367488,0.5322761440875148
-0.06069193837412671,0.060977933943679084,0.952374928124696,0.952374928124696,0.5275873959548997
-0.06069193837412671,0.06515099642333835,0.9466440236911118,0.9466440236911118,0.5232336751576625
-0.06069193837412671,0.06932405890299762,0.9412843595206609,0.9412843595206609,0.5196092992960054
-0.06069193837412671,0.07349712138265688,0.934232203685826,0.934232203685826,0.5153112071451802
-0.06069193837412671,0.07767018386231615,0.9289280886518996,0.9289280886518996,0.5123402419219673
-0.06069193837412671,0.08184324634197541,0.9215402448448585,0.9215402448448585,0.5084794433171587
-0.06069193837412671,0.08601630882163469,0.915128305643016,0.915128305643016,0.5053296814027128
-0.06069193837412671,0.09018937130129395,0.9060974226044942,0.9060974226044942,0.5011311168190519
-0.06069193837412671,0.09436243378095321,0.8979338315489848,0.8979338315489848,0.497518254406883
-0.06069193837412671,0.09853549626061248,0.8875807610107354,0.8875807610107354,0.4931231125675876
-0.04949143171640344,0.040112621545382754,0.9724337444703479,0.9724337444703479,0.5058381336815186
-0.04949143171640344,0.04428568402504202,0.9695835305887124,0.9695835305887124,0.5021082903934143
-0.04949143171640344,0.048458746504701285,0.965333323267106,0.965333323267106,0.49748765370328346
-0.04949143171640344,0.052631808984360554,0.9613887993096297,0.9613887993096297,0.49389295639443526
-0.04949143171640344,0.056804871464019815,0.9573377240537435,0.9573377240537435,0.49067962229536316
-0.04949143171640344,0.060977933943679084,0.9520058502932961,0.9520058502932961,0.48696801106618093
-0.04949143171640344,0.06515099642333835,0.9462867746790088,0.9462867746790088,0.4834437067273855
-0.04949143171640344,0.06932405890299762,0.9409360721183103,0.9409360721183103,0.4804477035237425
-0.04949143171640344,0.07349712138265688,0.9338934670078411,0.9338934670078411,0.4768192917340877
-0.04949143171640344,0.07767018386231615,0.9285952765096949,0.9285952765096949,0.47426374476702543
-0.04949143171640344,0.08184324634197541,0.921214338535049,0.921214338535049,0.4708871712487688
-0.04949143171640344,0.08601630882163469,0.9148074099040961,0.9148074099040961,0.4680887419447672
-0.04949143171640344,0.09018937130129395,0.9057824133414832,0.9057824133414832,0.4643029269245778
-0.04949143171640344,0.09436243378095321,0.8976232393121615,0.8976232393121615,0.4609997787895003
-0.04949143171640344,0.09853549626061248,0.8872748400854799,0.8872748400854799,0.4569321812806674
-0.03829092505868016,0.040112621545382754,0.9721616162944497,0.9721616162944497,0.47780608779480144
-0.03829092505868016,0.04428568402504202,0.9693227052343698,0.9693227052343698,0.47486877890846335
-0.03829092505868016,0.048458746504701285,0.965085793364515,0.965085793364515,0.47118039642126114
-0.03829092505868016,0.052631808984360554,0.9611508995522854,0.9611508995522854,0.4682609483291156
-0.03829092505868016,0.056804871464019815,0.9571077938128841,0.9571077938128841,0.46560642301497573
-0.03829092505868016,0.060977933943679084,0.9517842853281839,0.9517842853281839,0.4624813705293019
-0.03829092505868016,0.06515099642333835,0.9460722725615637,0.9460722725615637,0.4594523009177978
-0.03829092505868016,0.06932405890299762,0.9407268979342885,0.9407268979342885,0.45682988323946133
-0.03829092505868016,0.07349712138265688,0.9336899493801948,0.9336899493801948,0.4535980994511346
-0.03829092505868016,0.07767018386231615,0.9283952566245532,0.9283952566245532,0.4512878081708849
-0.03829092505868016,0.08184324634197541,0.9210183850126358,0.9210183850126358,0.44819636101124943
-0.03829092505868016,0.08601630882163469,0.9146143995636441,0.9146143995636441,0.4456043025628332
-0.03829092505868016,0.09018937130129395,0.9055928529897281,0.9055928529897281,0.4420603948145936
-0.03829092505868016,0.09436243378095321,0.8974362622840151,0.8974362622840151,0.43893838488654663
-0.03829092505868016,0.09853549626061248,0.8870905900459405,0.8870905900459405,0.4350619991272388
-0.027090418400956884,0.040112621545382754,0.9720183440105503,0.9720183440105503,0.4608604401606596
-0.027090418400956884,0.04428568402504202,0.9691810936112217,0.9691810936112217,0.45803957394915545
-0.027090418400956884,0.048458746504701285,0.9649463554704886,0.9649463554704886,0.4545036096082167
-0.027090418400956884,0.052631808984360554,0.9610131705951017,0.9610131705951017,0.4517039892273851
-0.027090418400956884,0.056804871464019815,0.9569715572663292,0.9569715572663292,0.449154109178941
-0.027090418400956884,0.060977933943679084,0.9516496861077387,0.9516496861077387,0.44614386318318094
-0.027090418400956884,0.06515099642333835,0.9459391086838194,0.9459391086838194,0.44321543733244945
-0.027090418400956884,0.06932405890299762,0.9405948471368464,0.9405948471368464,0.44067106692991914
-0.027090418400956884,0.07349712138265688,0.9335591075013809,0.9335591075013809,0.43752405043594894
-0.027090418400956884,0.07767018386231615,0.9282651757634093,0.9282651757634093,0.4352671204054375
-0.027090418400956884,0.08184324634197541,0.9208892013928601,0.9208892013928601,0.43223858626691536
-0.027090418400956884,0.08601630882163469,0.9144858735172844,0.9144858735172844,0.4296926357351101
-0.027090418400956884,0.09018937130129395,0.9054651062405978,0.9054651062405978,0.42620337096787897
-0.027090418400956884,0.09436243378095321,0.8973091049294222,0.8973091049294222,0.4231226883707624
-0.027090418400956884,0.09853549626061248,0.8869640601896638,0.8869640601896638,0.41929030171383047
-0.015889911743233606,0.040112621545382754,0.9718692199795919,0.9718692199795919,0.44537436380068307
-0.015889911743233606,0.04428568402504202,0.9690382501356701,0.9690382501356701,0.4429938793290575
-0.015889911743233606,0.048458746504701285,0.9648108233735826,0.9648108233735826,0.43997057628002034
-0.015889911743233606,0.052631808984360554,0.9608828807878559,0.9608828807878559,0.43753853623117084
-0.015889911743233606,0.056804871464019815,0.9568455710102207,0.9568455710102207,0.43529041378452255
-0.015889911743233606,0.060977933943679084,0.9515281828094886,0.9515281828094886,0.43259450508116654
-0.015889911743233606,0.06515099642333835,0.9458213627924705,0.9458213627924705,0.42992954213800766
-0.015889911743233606,0.06932405890299762,0.9404799188950904,0.9404799188950904,0.4275827404773637
-0.015889911743233606,0.07349712138265688,0.9334471548563817,0.9334471548563817,0.42464436770867703
-0.015889911743233606,0.07767018386231615,0.9281550549105703,0.9281550549105703,0.42251587979295974
-0.015889911743233606,0.08184324634197541,0.9207812022676672,0.9207812022676672,0.4196361175466891
-0.015889911743233606,0.08601630882163469,0.9143794048039279,0.9143794048039279,0.41719747685989117
-0.015889911743233606,0.09018937130129395,0.9053604258418357,0.9053604258418357,0.41383360563534444
-0.015889911743233606,0.09436243378095321,0.897205759630747,0.897205759630747,0.4108465379593898
-0.015889911743233606,0.09853549626061248,0.886862120548772,0.886862120548772,0.4071127136078852
-0.004689405085510329,0.040112621545382754,0.9716755716990465,0.9716755716990465,0.42170653940067054
-0.004689405085510329,0.04428568402504202,0.9688449237315495,0.9688449237315495,0.41934862435016623
-0.004689405085510329,0.048458746504701285,0.9646184867682236,0.9646184867682236,0.4163947242874284
-0.004689405085510329,0.052631808984360554,0.9606916072425782,0.9606916072425782,0.41403722418255273
-0.004689405085510329,0.056804871464019815,0.9566553651521552,0.9566553651521552,0.41186396612633663
-0.004689405085510329,0.060977933943679084,0.9513392584381734,0.9513392584381734,0.40925791306922005
-0.004689405085510329,0.06515099642333835,0.9456336345138019,0.9456336345138019,0.40667681808462447
-0.004689405085510329,0.06932405890299762,0.9402931552674146,0.9402931552674146,0.4043976560919913
-0.004689405085510329,0.07349712138265688,0.9332614690575947,0.9332614690575947,0.4015348588306517
-0.004689405085510329,0.07767018386231615,0.9279700613361853,0.9279700613361853,0.39945490849909
-0.004689405085510329,0.08184324634197541,0.9205970366151085,0.9205970366151085,0.39663319870689234
-0.004689405085510329,0.08601630882163469,0.9141958531388972,0.9141958531388972,0.3942376097692339
-0.004689405085510329,0.09018937130129395,0.9051776088606318,0.9051776088606318,0.3909252533106451
-0.004689405085510329,0.09436243378095321,0.8970235028911049,0.8970235028911049,0.38797746880915024
-0.004689405085510329,0.09853549626061248,0.8866804642044909,0.8866804642044909,0.3842857431474331
0.006511101572212949,0.040112621545382754,0.9715033157075316,0.9715033157075316,0.4005132633566482
0.006511101572212949,0.04428568402504202,0.9686711962592683,0.9686711962592683,0.3980521706063996
0.006511101572212949,0.048458746504701285,0.964444415286286,0.964444415286286,0.3950741491783958
0.006511101572212949,0.052631808984360554,0.9605179963391117,0.9605179963391117,0.39274894404352634
0.006511101572212949,0.056804871464019815,0.9564824872818373,0.9564824872818373,0.39062708501055554
0.006511101572212949,0.060977933943679084,0.9511674292265039,0.9511674292265039,0.38809456209371723
0.006511101572212949,0.06515099642333835,0.9454628758283369,0.9454628758283369,0.38558853056481635
0.006511101572212949,0.06932405890299762,0.9401232992466786,0.9401232992466786,0.3833726618700055
0.006511101572212949,0.07349712138265688,0.9330926488745619,0.9330926488745619,0.3805824957663351
0.006511101572212949,0.07767018386231615,0.927801917200166,0.927801917200166,0.3785499486882658
0.006511101572212949,0.08184324634197541,0.920429709080806,0.920429709080806,0.37578549760355456
0.006511101572212949,0.08601630882163469,0.9140291355089242,0.9140291355089242,0.37343267410817993
0.006511101572212949,0.09018937130129395,0.9050116246423408,0.9050116246423408,0.3701717432149398
0.006511101572212949,0.09436243378095321,0.8968580799580637,0.8968580799580637,0.36726331506951077
0.006511101572212949,0.09853549626061248,0.8865156442166212,0.8865156442166212,0.3636138668858943
0.017711608229936213,0.040112621545382754,0.9713231787953617,0.9713231787953617,0.38227958571930093
0.017711608229936213,0.04428568402504202,0.9685015304573573,0.9685015304573573,0.3805527092055942
0.017711608229936213,0.048458746504701285,0.9642864330276866,0.9642864330276866,0.3783939177338708
0.017711608229936213,0.052631808984360554,0.9603679863864025,0.9603679863864025,0.3766277169722378
0.017711608229936213,0.056804871464019815,0.9563387558271693,0.9563387558271693,0.37494609542019863
0.017711608229936213,0.060977933943679084,0.9510299825504556,0.9510299825504556,0.3728542503676419
0.017711608229936213,0.06515099642333835,0.9453304994237395,0.9453304994237395,0.3707037375498483
0.017711608229936213,0.06932405890299762,0.9399946097924693,0.9399946097924693,0.3687463914731013
0.017711608229936213,0.07349712138265688,0.9329677486498035,0.9329677486498035,0.3662219196194212
0.017711608229936213,0.07767018386231615,0.9276792975608612,0.9276792975608612,0.3643492832697714
0.017711608229936213,0.08184324634197541,0.9203096825179342,0.9203096825179342,0.3617666542433285
0.017711608229936213,0.08601630882163469,0.9139109476540174,0.9139109476540174,0.35954275778709804
0.017711608229936213,0.09018937130129395,0.9048955523564218,0.9048955523564218,0.3564301669516048
0.017711608229936213,0.09436243378095321,0.8967435643026396,0.8967435643026396,0.3536308870584017
0.017711608229936213,0.09853549626061248,0.886402746761282,0.886402746761282,0.3500949042807222
0.028912114887659504,0.040112621545382754,0.9712744539769488,0.9712744539769488,0.3741330154417469
0.028912114887659504,0.04428568402504202,0.9684397477543248,0.9684397477543248,0.371490542523691
0.028912114887659504,0.048458746504701285,0.9642159657943707,0.9642159657943707,0.3687228067296289
0.028912114887659504,0.052631808984360554,0.9602936869561909,0.9602936869561909,0.3666878989146846
0.028912114887659504,0.056804871464019815,0.9562622385581768,0.9562622385581768,0.36485076632296654
0.028912114887659504,0.060977933943679084,0.9509517775287859,0.9509517775287859,0.36264057895634655
0.028912114887659504,0.06515099642333835,0.9452512424222643,0.9452512424222643,0.36041630312444234
0.028912114887659504,0.06932405890299762,0.9399147322869681,0.9399147322869681,0.3584154483729307
0.028912114887659504,0.07349712138265688,0.9328873428886413,0.9328873428886413,0.35585393614113503
0.028912114887659504,0.07767018386231615,0.9275986217445398,0.9275986217445398,0.3539623639883216
0.028912114887659504,0.08184324634197541,0.9202287393535061,0.9202287393535061,0.3513609889726029
0.028912114887659504,0.08601630882163469,0.9138298387228403,0.9138298387228403,0.3491254692371155
0.028912114887659504,0.09018937130129395,0.9048142754836463,0.9048142754836463,0.34600110262567885
0.028912114887659504,0.09436243378095321,0.8966621785483991,0.8966621785483991,0.3431941881514722
0.028912114887659504,0.09853549626061248,0.8863212603114681,0.8863212603114681,0.33965114477343034
0.040112621545382754,0.04428568402504202,0.9683035773395384,0.9683035773395384,0.3581163283691647
0.040112621545382754,0.048458746504701285,0.9640991321559834,0.9640991321559834,0.3567044540686362
0.040112621545382754,0.052631808984360554,0.9601871393735674,0.9601871393735674,0.35539078678740993
0.040112621545382754,0.056804871464019815,0.9561626175212914,0.9561626175212914,0.35403933166620427
0.040112621545382754,0.060977933943679084,0.950858274177815,0.950858274177815,0.35225810591087137
0.040112621545382754,0.06515099642333835,0.9451621815455525,0.9451621815455525,0.3503453287310483
0.040112621545382754,0.06932405890299762,0.9398286639556465,0.9398286639556465,0.3485543061138292
0.040112621545382754,0.07349712138265688,0.9328041646634337,0.9328041646634337,0.34619544315051914
0.040112621545382754,0.07767018386231615,0.9275170999869948,0.9275170999869948,0.34442001966037755
0.040112621545382754,0.08184324634197541,0.9201490308110104,0.9201490308110104,0.34194578416438937
0.040112621545382754,0.08601630882163469,0.9137513731287864,0.9137513731287864,0.3397974178352385
0.040112621545382754,0.09018937130129395,0.9047371984064493,0.9047371984064493,0.3367704116369605
0.040112621545382754,0.09436243378095321,0.8965860959677125,0.8965860959677125,0.33403322954709985
0.040112621545382754,0.09853549626061248,0.8862461881548114,0.8862461881548114,0.330561035363675
